id,province,name,Latitude,Longitude,Type,Name_Type,Year
18576,Henan,Wawu Church,33.88959,112.665644,1,Protestantism,1999
18577,Henan,Longquan Temple Democratic Management Committee,33.660646,112.822441,3,Buddhism,1984
18578,Henan,Longshan Temple,34.038517,113.199818,4,Daoism,1947
18579,Henan,Libaisi Mosque,33.861437,113.286339,5,Islam,1816
18580,Henan,Yaozhuang Mosque Management Committee,33.874788,113.278915,5,Islam,1970
18581,Henan,Luyigu Temple,33.96515,113.173142,3,Buddhism,1952
18582,Henan,Likou Township Protestant Church,33.823543,113.322586,1,Protestantism,1998
18583,Henan,Zushi Temple,34.011612,113.141823,4,Daoism,1993
18584,Henan,North Mosque,33.974129,113.341399,5,Islam,1852
18585,Henan,Xiaocuizhuang Mosque,33.867992,113.278306,5,Islam,1990
18586,Henan,Jia County Protestant Association,33.9679,113.21484,10,Protestantism,1949
18587,Henan,Jia County Islamic Association,33.976156,113.215447,5,Islam,1990
18588,Henan,Guandi Temple,33.823543,113.322586,4,Daoism,1998
18589,Henan,South Mosque,33.874788,113.278915,5,Islam,1983
18590,Henan,Yueying Village Protestant Church,33.294946,113.613657,1,Protestantism,1999
18591,Henan,Wangxi Catholic Church,33.184535,113.388891,2,Catholicism,2001
18592,Henan,Caoji Protestant Church,33.334303,113.632965,1,Protestantism,1987
18593,Henan,Wangdian Protestant Church,33.189929,113.396784,1,Protestantism,1995
18594,Henan,Baiyun Temple,33.292084,113.489761,3,Buddhism,2002
18595,Henan,Wenlou Protestant Church,33.200457,113.390085,1,Protestantism,1995
18596,Henan,Wugang City Protestant Association,33.270705,113.489367,10,Protestantism,1982
18597,Henan,Shangdian Town Mosque,33.227528,113.453869,5,Islam,1962
18598,Henan,Shangdian Protestant Church,34.318948,112.629918,1,Protestantism,1983
18599,Henan,Caogou Village Church,34.295179,112.698723,1,Protestantism,2003
18600,Henan,Qugou Protestant Church,36.122463,114.311242,1,Protestantism,1996
18601,Henan,Tiefo Temple Artifacts Preservation Office,36.108681,114.297751,3,Buddhism,1955
18602,Henan,Dangzhonggang Protestant Church,36.213953,114.187932,1,Protestantism,2003
18603,Henan,Bodhi Temple,36.156042,113.9828,3,Buddhism,1998
18604,Henan,Wenshu Temple,36.191826,114.34401,3,Buddhism,1988
18605,Henan,Yuhuang Temple,36.1526,114.1493,4,Daoism,1990
18606,Henan,Honghetun Township Catholic Church,36.199255,114.334827,2,Catholicism,1998
18607,Henan,Shuizhi Protestant Church,36.129891,114.131021,1,Protestantism,1996
18608,Henan,Qianqiwu Catholic Church,36.096216,114.646722,2,Catholicism,2002
18609,Henan,Qianjie Protestant Association,36.088106,114.495386,10,Protestantism,1998
18610,Henan,Qingyu Protestant Church,36.178685,114.063591,1,Protestantism,2001
18611,Henan,Zhangjiadian Protestant Church,36.165661,114.160522,1,Protestantism,1996
18612,Henan,Lunzhang Village Protestant Church,36.246522,114.137452,1,Protestantism,2001
18613,Henan,Fucheng Protestant Church,36.1309,114.1216,1,Protestantism,1992
18614,Henan,Nanguan Catholic Church,36.130595,114.121555,2,Catholicism,1999
18615,Henan,Changqingtun Protestant Church,36.2046,114.3948,1,Protestantism,1995
18616,Henan,Leikou Protestant Church,36.1544,114.0043,1,Protestantism,1993
18617,Henan,Shiguan Village Protestant Church,36.162232,114.104041,1,Protestantism,1991
18618,Henan,Qianma Village Protestant Church,36.128794,114.441749,1,Protestantism,1999
18619,Henan,Beiduan Village Steles Hall (Temple),36.115289,114.15064,4,Daoism,1992
18620,Henan,Xin Village Township Protestant Three-self Reform Committee,36.035172,114.646099,10,Protestantism,1960
18621,Henan,Fozu Temple,36.193254,114.335796,3,Buddhism,2002
18622,Henan,Lijiazhuang Village Protestant Church,36.150838,114.155088,1,Protestantism,2001
18623,Henan,Dingguo Buddhist Temple,36.1633,114.4192,3,Buddhism,1995
18624,Henan,Lunzhang Township Protestant Church,36.261059,114.114731,1,Protestantism,1993
18625,Henan,Qingchi Protestant Church,36.183402,114.031889,1,Protestantism,1994
18626,Henan,Dahan Catholic Church,35.898948,114.5244,2,Catholicism,1949
18627,Henan,Tangyin County Protestant Three-self Patriotic Movement Committee,35.937529,114.365048,10,Protestantism,1984
18628,Henan,Tianhu Temple,35.92584,114.50977,3,Buddhism,1998
18629,Henan,Louwan Protestant Church,35.961173,114.312392,1,Protestantism,1980
18630,Henan,Zhangluzhai Protestant Church,35.513019,114.806868,1,Protestantism,1994
18631,Henan,Chengguan Town Catholic Church,35.563318,114.556482,2,Catholicism,2001
18632,Henan,Gaoqiangying Catholic Church,35.543731,114.802126,2,Catholicism,1995
18633,Henan,Jining Temple,35.4477,114.5726,4,Daoism,1992
18634,Henan,Qiancaopo Catholic Church,35.551806,114.777213,2,Catholicism,1991
18635,Henan,Dongchengzhai Village #1 Protestant Church,35.493918,114.51542,1,Protestantism,1994
18636,Henan,Yangzhaozhuang Protestant Church,35.534209,114.450174,1,Protestantism,1993
18637,Henan,Xiezhai Protestant Church,35.396954,114.655173,1,Protestantism,1995
18638,Henan,Fengying Protestant Church,35.4969,114.92,1,Protestantism,1988
18639,Henan,Chengguan Town Protestant Church,35.57742,114.51254,1,Protestantism,1997
18640,Henan,Taojia Protestant Church,35.442028,114.639334,1,Protestantism,1983
18641,Henan,Lijia Church,35.533235,114.951868,2,Catholicism,1995
18642,Henan,Wuanzhai Protestant Church,35.442028,114.639334,1,Protestantism,1987
18643,Henan,Guandian Catholic Church,35.5333,114.492,2,Catholicism,1993
18644,Henan,Daokou Town Protestant Church,35.493517,114.717606,1,Protestantism,1958
18645,Henan,Zhongxinzhuang Catholic Church,35.5451,114.883896,2,Catholicism,1998
18646,Henan,Zhangying Protestant Church,35.247393,114.507714,1,Protestantism,1996
18647,Henan,Xiaowangzhuang Protestant Church,35.424865,114.784805,1,Protestantism,1996
18648,Henan,Dingzhai Protestant Church,35.394049,114.663399,1,Protestantism,1996
18649,Henan,Dabanruo Buddhist Temple,36.27554,113.811127,3,Buddhism,1995
18650,Henan,Taiping Temple,36.051568,113.852569,3,Buddhism,2000
18651,Henan,Yuhua Temple Management Committee Board,35.996091,113.90574,3,Buddhism,1992
18652,Henan,Mount Baita Scenic and Tourism District,35.993263,113.93588,4,Daoism,2002
18653,Henan,Tianjiajing Catholic Church,35.837425,113.720698,2,Catholicism,1985
18654,Henan,Dongyao Town Protestant Church,36.333999,113.744428,1,Protestantism,1985
18655,Henan,Dongzhao Protestant Church,36.096986,113.904946,1,Protestantism,2000
18656,Henan,Ciyuan Temple,36.066629,113.979264,3,Buddhism,1991
18657,Henan,Hongfa Temple,35.996091,113.90574,3,Buddhism,2002
18658,Henan,Linzhou City Buddhist Association,36.072632,113.828668,30,Buddhism,2003
18659,Henan,Xishan Temple,35.996091,113.90574,3,Buddhism,2000
18660,Henan,Fayu Temple,35.753554,113.967509,3,Buddhism,2002
18661,Henan,Jiaojiawan Protestant Church,36.044794,113.891984,1,Protestantism,2001
18662,Henan,City God Temple,36.066237,113.820078,4,Daoism,1996
18663,Henan,Xingguo Temple,35.914895,113.961322,3,Buddhism,1996
18664,Henan,Xiguozhuang Catholic Church,35.729331,114.644771,2,Catholicism,1991
18665,Henan,Xuedian Protestant Church,35.651945,114.371946,1,Protestantism,1987
18666,Henan,Jinshan Temple,35.741293,114.298783,3,Buddhism,1993
18667,Henan,Qibin District Protestant Church,35.741293,114.298783,1,Protestantism,1995
18668,Henan,Xiwangdu Protestant Church,35.569883,114.422251,1,Protestantism,1992
18669,Henan,Haoying Village Protestant Church,35.663003,114.366542,1,Protestantism,1990
18670,Henan,Baisi Township Protestant Church,35.685118,114.432881,1,Protestantism,1974
18671,Henan,Xili Village Protestant Church,35.823531,114.504383,1,Protestantism,1992
18672,Henan,Jianghanzhu Church,35.582006,114.339706,1,Protestantism,1988
18673,Henan,Baotianzhuang Protestant Church,35.622385,114.482322,1,Protestantism,1986
18674,Henan,Dongxiaozhai Protestant Church,35.771369,114.434504,1,Protestantism,1982
18675,Henan,Shanbei Church,35.685118,114.432881,3,Buddhism,1993
18676,Henan,Xinzhuang Protestant Church,34.129342,113.843326,1,Protestantism,1992
18677,Henan,Wangzhuang Protestant Church,34.2457,113.428045,1,Protestantism,1987
18678,Henan,Houzhuang Church,34.810165,111.987748,1,Protestantism,2000
18679,Henan,Fuji Town Protestant Church,34.408522,114.891769,1,Protestantism,1995
18682,Henan,Houyangzhuang Protestant Church,33.601,115.55,1,Protestantism,1996
18688,Henan,Duzhai Protestant Church Management Group,34.448907,113.574434,1,Protestantism,1991
18689,Henan,Lüzhuang Village Church,34.37674,113.680263,1,Protestantism,1998
18690,Henan,Nan Village Mosque,34.703746,114.807742,5,Islam,1910
18691,Henan,Amitabha Temple,34.248353,114.178133,3,Buddhism,1995
18692,Henan,Chenzhuang Protestant Church,34.938577,114.81506,1,Protestantism,1990
18693,Henan,Jinzhuang Mosque,34.833579,114.908019,5,Islam,1945
18694,Henan,Liulou Protestant Church,34.839357,115.025594,1,Protestantism,1986
18695,Henan,Weijiagou Church,34.540507,111.752181,1,Protestantism,1992
18696,Henan,Li Village Church,34.459262,111.632376,1,Protestantism,1982
18697,Henan,Dashijian Village Protestant Church,34.51946,111.562528,1,Protestantism,1999
18698,Henan,Sihe Protestant Church,34.266246,111.201538,1,Protestantism,2002
18699,Henan,Mailing Township Bai Temple Mosque,34.008362,113.248215,5,Islam,1895
18700,Henan,Lianzhen Temple,33.228873,113.45474,4,Daoism,1994
18701,Henan,Dalüzhuang Mosque,33.391752,113.594332,5,Islam,2000
18702,Henan,Shanxi Protestant Church,35.604776,114.301928,10,Protestantism,1993
18703,Henan,Balizhuang Church,35.678959,114.574881,1,Protestantism,1995
18704,Henan,Zhangliuzhuang Protestant Church,35.605616,114.445769,1,Protestantism,1990
18705,Henan,Qianmao Village Protestant Church,35.629579,114.553456,1,Protestantism,1997
18706,Henan,Qimenxijie Village Protestant Church,35.489789,114.298279,1,Protestantism,1986
18707,Henan,Mount Dapi Xingguo Temple,35.66538,114.556428,3,Buddhism,1986
18708,Henan,Tunzi Protestant Church,35.765558,114.490235,1,Protestantism,1982
18709,Henan,Gaizhai Protestant Church,35.714441,114.418841,1,Protestantism,1992
18710,Henan,Xinggu Village Protestant Church,35.56981,114.3488,1,Protestantism,1986
18711,Henan,Zuowa Protestant Church,35.680223,114.414385,1,Protestantism,1988
18712,Henan,Shiyang Village Church,35.572632,114.417538,1,Protestantism,1990
18713,Henan,Shilipu Protestant Church,35.699996,114.517305,1,Protestantism,1997
18714,Henan,Lizhuang Village Protestant Church,35.499403,114.303266,1,Protestantism,1993
18715,Henan,Xiguo Village Protestant Church,35.52133,114.332086,1,Protestantism,1986
18716,Henan,Chengguan Town Protestant Church,35.667086,114.542935,1,Protestantism,1997
18717,Henan,Zhangdi Village Protestant Church,35.510638,114.367677,1,Protestantism,1950
18718,Henan,Huanqianjie Village Protestant Church,35.472858,114.37809,1,Protestantism,1992
18719,Henan,Donggao Village Protestant Church,35.69983,114.261795,1,Protestantism,1990
18720,Henan,Yangmahu Church,35.564002,114.312007,1,Protestantism,1991
18721,Henan,Nanzhifang Protestant Church,35.580242,114.275808,1,Protestantism,1993
18722,Henan,Housizhuang Protestant Church,35.709193,114.559302,1,Protestantism,1997
18723,Henan,Laizhuang Village Church,35.604776,114.301928,1,Protestantism,1997
18724,Henan,Lüzu Daoist Shrine,35.660984,114.553454,4,Daoism,1995
18725,Henan,Xinmatou Village Protestant Church,35.510638,114.367677,1,Protestantism,1995
18726,Henan,Dongfeng Village Protestant Church,35.605511,114.412532,1,Protestantism,1986
18727,Henan,Daguozhuang Protestant Church,35.685118,114.432881,1,Protestantism,1987
18728,Henan,Xiying Village Protestant Church,35.732694,114.459352,1,Protestantism,1995
18729,Henan,Hebi City Islamic Association,35.660062,114.54438,5,Islam,2002
18730,Henan,Qulv Protestant Church,35.487837,114.271457,1,Protestantism,1998
18731,Henan,Qi County Mosque Management Committee,35.615867,114.204175,5,Islam,2001
18732,Henan,Qi County Protestant Three-self Association,35.607186,114.166326,10,Protestantism,1999
18733,Henan,Xiaoji Town Mosque Management Committee,35.329803,113.925172,5,Islam,1983
18734,Henan,Xinrong Street Women's Mosque,35.302118,113.86578,5,Islam,1938
18735,Henan,Xinrong Street Mosque,35.302118,113.86578,5,Islam,1935
18736,Henan,Dongguan Mosque,35.303364,113.886184,5,Islam,1981
18737,Henan,Liudi Village Protestant Church,35.303678,113.875239,1,Protestantism,1992
18738,Henan,Xuefo Temple,35.303678,113.875239,3,Buddhism,1998
18739,Henan,Huacang Temple,35.311197,113.867123,3,Buddhism,1996
18740,Henan,Guangfo Temple,35.302118,113.86578,3,Buddhism,2001
18741,Henan,Dahuangtun Erxian Temple,35.383978,113.915184,4,Daoism,2001
18742,Henan,Baiyun Temple,35.383978,113.915184,4,Daoism,1991
18743,Henan,Quli Protestant Church,35.3728,113.955,1,Protestantism,1996
18744,Henan,Shendian Village Mosque,35.249099,113.984968,5,Islam,1994
18745,Henan,Huabei Protestant Church,35.244523,114.019197,1,Protestantism,1991
18746,Henan,Dufu Village Mosque Management Committee,35.1893,113.7712,5,Islam,1970
18747,Henan,Xiaoji Town Buddhist Lay Organization,35.263942,113.9007,3,Buddhism,2002
18748,Henan,Daxinzhuang Protestant Church,35.161571,113.644944,1,Protestantism,1991
18749,Henan,Dengjue Temple,35.161571,113.644944,3,Buddhism,1979
18750,Henan,Xuyingdongjie Church,35.151873,113.555686,1,Protestantism,1994
18751,Henan,Luohan Temple,35.151873,113.555686,3,Buddhism,1930
18752,Henan,Fengzhuang Church,35.088071,113.645628,1,Protestantism,1980
18753,Henan,Feilong Temple,35.120625,113.690599,3,Buddhism,1994
18754,Henan,Caozhuang Protestant Church,35.244689,113.610709,1,Protestantism,1995
18755,Henan,Shuaizhuang Protestant Church,35.213046,113.636156,1,Protestantism,1995
18756,Henan,Xigong District Protestant Church,35.265646,113.590832,1,Protestantism,1995
18757,Henan,Housi Protestant Church,35.21553,113.617869,1,Protestantism,1951
18758,Henan,Longquan Temple,35.129121,113.667537,3,Buddhism,2000
18759,Henan,Zhonghe Mosque,35.198155,113.603646,5,Islam,1949
18760,Henan,Chengguan Town Protestant Church,35.265204,113.6616,1,Protestantism,1991
18761,Henan,Kangnan Mosque,35.101005,113.692789,5,Islam,1950
18762,Henan,Kangcun Town Protestant Church,35.120625,113.690599,1,Protestantism,1999
18763,Henan,Zhizhuang Protestant Church,35.088071,113.645628,1,Protestantism,1995
18764,Henan,Wang Village Catholic Church,35.031924,114.124979,2,Catholicism,1898
18765,Henan,Yanjin County Mosque,35.142543,114.200431,5,Islam,1988
18766,Henan,Wangwan Protestant Church,35.107076,114.629433,1,Protestantism,2000
18767,Henan,Madao Protestant Church,35.117165,114.563304,1,Protestantism,1983
18768,Henan,Changgang Protestant Church,34.981234,114.613205,1,Protestantism,1983
18769,Henan,Chenqiao Mosque,34.93835,114.488851,5,Islam,1983
18770,Henan,Sizhuang Protestant Church,34.955627,114.448054,1,Protestantism,1983
18771,Henan,Liqizhai Protestant Church,34.950685,114.387717,1,Protestantism,1983
18772,Henan,Qicheng Protestant Church,35.137193,114.520518,1,Protestantism,1983
18773,Henan,Xinzhai Mosque,34.96289,114.709957,5,Islam,1983
18774,Henan,Daduzhai Mosque,34.984823,114.635253,5,Islam,1983
18775,Henan,Zhunti Temple,34.955627,114.448054,3,Buddhism,1999
18776,Henan,Nanxinxing Protestant Church,35.166553,114.515497,1,Protestantism,1994
18777,Henan,Qinshan Temple,34.961236,114.249637,4,Daoism,1999
18778,Henan,Haizhuang Mosque,34.945242,114.68152,5,Islam,1983
18779,Henan,Shisi Village Mosque,34.955627,114.448054,5,Islam,1983
18780,Henan,Huangde Protestant Church,35.190103,114.425424,1,Protestantism,1983
18781,Henan,Qingheji Protestant Church,34.955803,114.569934,1,Protestantism,1992
18782,Henan,Feng Village Township Feng Village Protestant Church,35.083269,114.517686,1,Protestantism,1983
18783,Henan,Yanjun Temple,35.083269,114.517686,4,Daoism,1998
18784,Henan,Yuhuang Temple,35.037851,114.428339,4,Daoism,1998
18785,Henan,Chenqiao Protestant Church,34.93835,114.488851,1,Protestantism,1983
18786,Henan,Kuzhuang Village Mosque,34.945242,114.68152,5,Islam,1983
18787,Henan,Dafo Temple,35.005138,114.500676,3,Buddhism,1998
18788,Henan,Qianzhao Protestant Church,35.065379,114.425335,1,Protestantism,1983
18789,Henan,Shunheji Mosque,34.955803,114.569934,5,Islam,1983
18790,Henan,Dashanhu Church ＃3,35.02198,114.692172,1,Protestantism,1999
18791,Henan,Chengu Protestant Church,35.13697,114.327238,1,Protestantism,1994
18792,Henan,Dongdi Protestant Church,35.003451,114.350276,1,Protestantism,1991
18793,Henan,Yunfeng Temple,35.071422,114.595908,3,Buddhism,1998
18794,Henan,Liuguang Protestant Church,35.071422,114.595908,1,Protestantism,1983
18795,Henan,Nanfanzhuang Protestant Church,35.031738,114.419262,1,Protestantism,1983
18796,Henan,Lizhuang Protestant Church,34.945242,114.68152,1,Protestantism,1983
18797,Henan,Juxiang Protestant Church,35.139047,114.422928,1,Protestantism,1983
18798,Henan,Yangzhuang Mosque,35.077927,114.573264,5,Islam,1983
18799,Henan,Yapu Mosque,35.079,114.413,5,Islam,1983
18800,Henan,Dongmazhuang Protestant Church,34.99608,114.457694,1,Protestantism,2000
18801,Henan,Jiuhuangling Protestant Church,35.040439,114.683703,1,Protestantism,1983
18802,Henan,Zhangzhuang Mosque,34.942177,114.43399,5,Islam,1983
18803,Henan,Loudi Protestant Church,34.999532,114.364911,1,Protestantism,1983
